DateTime,Waterford,Galway,Donegal,Tipperary,Cork,Limerick,Longford,Roscommon,Kerry,Wexford,Clare,Kilkenny,Mayo,Cavan,Kildare,Meath,Westmeath,Wicklow,Laois,Sligo,Dublin,Offaly,Louth,Carlow,Leitrim,Monaghan
2017-11-25 01:37:19,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:38:32,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,84,100,100,92,100,97,100,100
2017-11-25 01:39:48,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:41:03,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:42:23,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:43:36,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:44:49,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:45:56,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:47:06,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:48:23,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:49:45,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:50:59,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:52:15,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:53:29,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:54:45,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:56:01,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:57:14,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:58:26,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 01:59:37,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:00:50,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:02:03,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:03:15,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:04:36,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:05:50,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:07:02,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:08:18,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:09:31,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:10:45,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:11:57,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:13:10,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:14:25,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:15:38,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:16:48,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:18:00,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:19:12,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:20:25,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:21:52,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:23:04,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:24:17,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:25:31,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:26:43,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:27:56,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 02:29:11,100,93,100,88,100,90,96,100,93,100,93,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 03:09:54,100,86,100,88,100,100,96,100,86,100,86,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 03:12:59,100,86,100,88,100,100,96,100,86,100,86,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 04:13:13,93,86,100,88,100,93,96,100,86,100,86,87,98,97,100,100,92,100,87,100,100,92,100,100,96,97
2017-11-25 05:13:29,93,86,100,89,100,93,97,100,86,99,86,89,91,97,86,86,95,86,89,100,86,95,86,86,97,97
2017-11-25 06:13:58,100,93,100,89,100,100,97,100,93,99,93,89,91,97,99,100,95,100,89,100,100,95,100,99,97,97
2017-11-25 07:14:24,100,93,100,89,100,100,97,100,93,99,93,89,91,97,99,100,95,100,89,100,100,95,100,99,97,97
2017-11-25 08:14:49,93,93,100,90,100,93,97,98,93,99,93,90,94,94,99,99,95,100,90,98,100,95,100,99,98,94
2017-11-25 09:17:34,93,86,100,90,100,93,98,98,86,99,86,90,94,94,99,99,95,100,90,98,100,95,100,99,98,94
2017-11-25 10:17:53,93,80,100,90,100,93,98,98,80,99,80,90,94,94,99,99,95,100,90,98,100,95,100,99,98,94
2017-11-25 11:18:08,86,80,100,87,100,86,85,82,80,95,80,86,85,84,95,93,89,100,86,82,100,89,88,95,85,84
2017-11-25 12:27:00,86,80,100,87,100,86,86,86,80,93,80,86,86,84,86,86,89,86,86,86,86,93,86,86,85,84
2017-11-25 18:48:06,86,78,96,79,100,86,75,77,88,93,88,79,82,74,93,93,78,93,79,77,93,93,93,93,75,74
2017-11-25 19:48:10,86,80,96,85,100,86,77,80,80,93,80,83,83,75,93,93,82,93,83,80,93,93,93,93,77,75
2017-11-25 20:56:00,80,80,96,85,100,80,77,80,80,93,80,83,83,75,93,88,82,93,83,80,100,93,83,93,77,75
2017-11-25 23:53:54,86,86,95,86,100,86,77,80,86,92,86,82,83,76,92,91,84,100,82,80,100,84,87,92,77,76
2017-11-26 00:54:16,93,93,95,86,100,93,77,80,93,92,93,82,83,76,92,91,84,100,82,80,100,84,87,92,77,76
2017-11-26 01:54:31,86,86,95,88,100,86,78,82,86,95,86,82,83,76,95,90,85,100,82,82,100,85,87,95,78,76
2017-11-26 02:54:51,86,86,95,88,100,86,78,82,86,95,86,82,83,76,95,90,85,100,82,82,100,85,87,95,78,76
2017-11-26 03:24:05,86,86,95,88,100,86,78,82,86,95,86,82,83,76,95,90,85,100,82,82,100,85,87,95,78,76
2017-11-26 03:55:16,86,93,95,88,100,86,78,82,93,93,93,82,83,76,93,90,85,93,82,82,100,93,87,93,78,76
2017-11-26 04:55:30,86,93,93,88,99,86,79,81,93,93,93,84,83,76,93,90,87,93,84,81,100,93,86,93,79,76
2017-11-26 05:55:43,86,93,93,88,99,86,79,81,93,93,93,84,83,76,93,93,87,93,84,81,93,93,93,93,79,76
2017-11-26 06:55:55,86,93,93,88,99,86,79,81,93,93,93,84,83,76,93,86,87,93,84,81,86,93,86,93,79,76
2017-11-26 07:56:17,86,87,98,92,100,86,93,93,87,93,87,90,93,81,93,93,88,93,90,93,93,93,93,93,86,81
2017-11-26 08:56:29,86,93,100,93,100,86,93,93,93,86,93,89,93,98,86,98,94,86,89,93,100,86,100,86,98,98
2017-11-26 09:57:01,86,93,100,93,100,86,100,100,93,86,93,89,100,98,86,86,94,86,89,100,86,86,86,86,98,98
2017-11-26 10:57:20,86,93,100,98,100,86,100,100,93,86,93,96,100,99,86,86,94,86,96,100,86,86,86,86,100,99
2017-11-26 11:57:46,87,93,100,98,100,87,93,93,93,86,93,96,93,99,86,86,94,86,96,93,86,86,86,86,100,99
